fact_id,campaign_id,customer_id,channel_id,record_date,device,country,impressions,clicks,conversions,spend,revenue
350,1616,5134,7,12/25/2023,Mobile,United Kingdom,2059,23,0,13.8,0
351,1137,4855,1,20-Feb-24,Desktop,united states,3008,127,5,176.61,
352,395,4227,15,1/29/2024,Desktop,India,27257,587,22,383.68,791.68
353,4048,763,8,30-12-2022,Mobile,India,1824,21,0,14.77,0
354,309,3839,4,14-Jun-20, Mobile,Spain,3256,50,0,34.27,0
355,1828,410,1,10/24/2019,Desktop,United States,314,8,0,9.96,0
356,3702,445,11,10/21/2019,Desktop,United States,739,50,3,3.84,231.84
357,1636,4499,9,14-Oct-20,Tablet,United States,3199,70,1,44.29,126.25
358,1900,965,8,27-05-2022,Mobile,BRAZIL,1351,7,0,4.24,0
359,1767,4132,12,5/27/2022, Mobile,Mexico,1012,23,1,12.4,66.16
360,1857,395,4,14-Jan-19,mobile ,Germany,937,14,0,8.45,0
361,3021,2845,11,11/2/2023,Mobile,Brazil,972,34,1,2.53,62.69
362,3340,1689,3,1/18/2020,desktop,Philippines,976,10,0,9.86,0
363,4161,93,1,22-07-2024,Mobile,Spain,789,29,2,38.54,178.39
364,3074,3831,7,6/10/2024,Desktop,France,1388,18,0,15.54,0
365,441,3151,10,9-Aug-22,Desktop,India,2195,7,0,3.27,0
366,3760,2065,5,12-Dec-19,Desktop,Brazil,3355,24,0,69.12,0
367,330,972,15,4/13/2020,Desktop,Canada,479,13,0,8.48,0
368,2027,2007,10,1/28/2023,Desktop,United States,2798,12,0,4.26,0
369,1925,927,4,31-01-2024,Desktop,Canada,2375,42,0,28.75,0
370,2186,2807,9,1-Jan-20, Desktop,Canada,3258,112,3,55.07,139.82
371,3072,4622,3,2/11/2021,Mobile,United States,8928,129,3,128.11,187.88
372,328,5539,11,5/8/2023,Desktop,Australia,7533,383,19,37.12,1694.81
373,4316,892,7,6/23/2024,Desktop,Spain,420,7,0,6.55,0
374,3497,1019,5,12-Jun-22,Desktop,Mexico,3212,27,0,94.86,0
375,3969,2359,1,27-Nov-24,mobile ,France,1737,50,1,73.14,186.66
376,1372,585,5,6-Jun-20,Desktop,Italy,79,0,0,0,
377,1598,3690,14,9-Jul-21,Mobile,Nigeria,1872,58,1,1.04,95.99
378,8412,2322,14,11/8/2023,Mobile,Netherlands,3345,71,4,1.62,293.37
379,648,335,3,3/4/2023,Tablet,Germany,2472,20,0,19.88,0
380,157,3561,8,21-Aug-22,Desktop,Brazil,2446,34,0,26.39,0
381,5921,3746,7,1/6/2024,Mobile,Brazil,1215,10,0,8.87,0
382,4421,2725,15,3-Jul-23,Mobile,Australia,47097,692,15,639.24,1303.12
383,1993,1684,2,9/3/2020,MOBILE,Australia,9973,100,2,80.61,148.27
384,3982,5125,9,29-04-2024,Desktop,Italy,929,28,0,14.33,0
385,3749,2991,12,8/4/2024,mobile ,Spain,4770,99,0,53.82,0
386,2724,932,4,15-Nov-23,Mobile,United States,872,12,0,6.65,0
387,880,2663,6,12/12/2020,Desktop,Philippines,1047,10,0,10.03,0
388,1660,4648,2,10/6/2024,Desktop,Australia,1539,34,1,34.84,41.99
389,2291,3816,14,10/6/2020,Tablet,United Arab Emirates,2125,49,1,0.82,181.21
390,3433,83,11,13-Dec-24,Desktop,United States,15430,906,63,93.02,4101.73
391,3554,155,6,26-Sep-22,Desktop,Netherlands,661,8,0,9.21,0
392,4216,3724,12,3/5/2020,Mobile,United Kingdom,269,6,0,3.1,0
393,4495,3837,4,23-Apr-19,Desktop,  Germany  ,112,2,0,1.42,
394,2966,4003,11,30-Nov-24,Mobile,United States,1987,114,4,10.87,531.08
395,2507,3967,5,3/29/2024, Desktop,SAUDI ARABIA,370,1,0,3.38,0
396,3983,983,6,10/11/2019,DESKTOP,Spain,200,1,0,0.91,0
397,839,3837,2,9/20/2022,mobile,Philippines,4488,53,2,49.53,71.26
398,4197,2763,1,26-10-2023,Desktop,United States,1961,45,2,66,107.19
399,362,323,4,4/18/2020,mobile,India,3461,76,1,55.04,31.49
400,928,4182,4,3/31/2023,Tablet,India,3571,50,1,20.94,63.7
401,3548,552,4,,Desktop,Egypt,2527,38,0,29.28,
402,3680,1060,13,20-07-2022,Desktop,Egypt,2975,180,6,0,456.12
403,3603,2410,13,13-Mar-24,Desktop,Egypt,243,13,0,0.26,0
404,4395,53,1,8/29/2022,Tablet,  Germany  ,600,7,0,4.42,0
405,1685,4593,13,10/22/2022,Desktop,Australia,7679,502,22,8.69,1842.92
406,1162,1018,14,9/5/2022,Desktop,GERMANY,1151,37,2,0.9,227.36
407,1025,2957,15,1-Mar-22,Mobile,Spain,649,8,0,9.19,0
408,1820,3378,8,8/31/2019,Desktop,USA,235,3,0,2.2,0
409,2023,4567,1,24-Jun-19,Mobile,United Kingdom,1004,26,1,32.35,91.55
410,4593,3117,14,10/24/2021,Desktop,Canada,4005,140,5,1.79,310.07
411,2306,4194,6,1/20/2020,Mobile,India,157,1,0,0.96,0
412,2575,1399,7,8/20/2022,Mobile,  France  ,1713,13,0,6.9,0
413,1061,4822,2,17-Apr-24,Mobile,Brazil,1194,10,0,7.65,0
414,2037,2386,3,16-08-2020,Tablet,Germany,851,8,0,8.03,0
415,5086,71,8,9/12/2023,Mobile,Netherlands,477,7,30,4.94,0
416,1813,3344,13,10/12/2023,Desktop,Spain,2331,156,3,3.5,159.34
417,3983,4236,6,11/22/2019,Desktop,Philippines,19447,310,1,284.78,85.52
418,3074,4223,7,26-07-2024,Tablet,United Arab Emirates,202,2,0,1.39,0
419,3320,548,2,15-Dec-22,Tablet,Spain,131832,64,2,2000.925309,227.36
420,60,1712,9,9/2/2021,Mobile,UAE,457,4,0,1.9,0
421,74,1796,7,5/7/2022,mobile ,India,1668,15,0,13.98,
422,2653,4638,11,10/13/2024,Desktop,Indonesia,5332,350,15,34.73,1583.01
423,2179,1493,14,26-05-2023,Mobile,Egypt,3578,108,5,2.69,666.26
424,1391,4759,4,7/28/2021,Desktop,Nigeria,5995,134,1,93.03,37.86
425,359,956,3,12/27/2022,Mobile,India,924,13,0,8.66,0
426,3684,4387,15,24-Apr-24,Desktop,  Germany  ,2269,53,1,56.51,196.7
427,1454,1358,15,6-Aug-21,Desktop,United States,1175,36,0,32.69,0
428,3318,2320,14,28-09-2024,Mobile,Indonesia,941,29,1,0.55,231.17
429,4971,1705,1,4/1/2020,Mobile,Saudi Arabia,1787,58,1,61.92,119.15
430,2370,4497,4,1/9/2024, Desktop,Philippines,680,13,0,8.18,0
431,388,4637,9,4/16/2020,TABLET,U.S.A.,2070,28,0,12.56,0
432,311,2126,13,2/22/2021,Mobile,BRAZIL,33,2,0,0.04,0
433,1216,260,7,26-Jul-22,Mobile,U.S.A.,1165,13,0,8.5,0
434,2312,605,15,1-Mar-22,Mobile,United States,16554,427,9,506.91,867.51
435,4756,3545,8,14-Dec-22,Mobile,Italy,1687,16,0,14.09,0
436,9005,2154,2,1/3/2024,Mobile,United States,1031,10,0,11.15,0
437,1698,4858,7,20-01-2021,Tablet,Germany,6099,73,3,65.34,282.04
438,2264,1418,4,3/1/2020,Desktop,Germany,4894,131,2,79.02,132.9
439,285,1684,15,10/7/2020, Mobile,Germany,560,13,0,10.56,0
440,5086,334,8,10/14/2023,Mobile,Mexico,147,2,0,1.23,0
441,5089,6810,11,29-09-2023,Mobile,Canada,4792,202,9,13.65,1075.47
442,3876,3938,3,11/17/2020,Desktop,United Kingdom,12531,169,1,208.67,62.23
443,66,1316,9,2/5/2024,Desktop,India,1278,37,1,21.43,114.46
444,2570,363,10,11-Jun-20,Mobile,Canada,9022,24,0,10.57,0
445,3381,4395,2,7/14/2022,Desktop,United States,34772,506,15,446.53,1345.76
446,379,950,15,3-May-22,Tablet,Brazil,5091,107,4,97.41,266.12
447,1278,2246,15,12-Jan-24,Desktop,USA,8942,311,6,239.86,457.05
448,1490,5065,15,7/3/2023,PC,Indonesia,162,3,0,2.82,0
449,4646,2307,7,13-03-2023,Desktop,Mexico,9780,132,2,133.72,
450,2896,2943,13,2-Oct-22,Desktop,  France  ,8703,681,20,12.28,2110.41
451,4856,2019,4,12/31/2024,Desktop,South Africa,1628,38,1,21.8,79.97
452,5039,3910,13,2/8/2022,Mobile,United Kingdom,1249,40,1,0,0
453,2516,3618,9,12/15/2019,Desktop,United Kingdom,6686,222,3,105.89,
454,1481,1945,2,7/21/2024,Mobile,Britain,389,3,0,2.29,0
455,4809,199,15,6/5/2022,Mobile,Canada,7676,155,4,106.66,201.62
456,3309,707,7,8/15/2023,Tablet,Philippines,2112,27,0,22.7,0
457,562,3588,2,11/2/2021,Tablet,United States,6559,88,0,95.74,0
458,2926,808,12,9/3/2021,Desktop,France,678,20,0,10.94,0
459,1414,3280,5,1/10/2021,PC,United States,185,1,0,4.72,0
460,1133,4025,15,31-Jan-22,Mobile,Nigeria,4640,85,2,80.88,368.24
461,372,2534,2,24-01-2022,Desktop,Britain,4597,72,1,66.52,59.68
462,1234,2462,13,8/3/2024,Desktop,India,415,22,1,0.53,52.32
463,3583,4563,11,7/8/2019,Tablet,United States,350,10,0,1.15,
464,4455,950,9,2/1/2023,Mobile,Canada,43949,688,10,366.22,1020.71
465,2522,,8,16-Jan-19,Mobile,Philippines,614,9,0,6.46,0
466,4068,2003,3,2/11/2021,Mobile,Netherlands,321,3,0,2.85,0
467,1340,585,10,30-01-2023,Desktop,Canada,4429,19,0,9.7,0
468,3937,1848,11,5/14/2022,Smartphone,Canada,417,15,1,1.26,103.91
469,192,2682,14,26-07-2019,Mobile,INDIA,4039,116,5,2.27,800.43
470,848,1874,10,6/10/2019,Desktop,AUSTRALIA,43741,245,2,78.52,100.46
471,563,1667,10,10/23/2024,Mobile,Mexico,3756,8,0,3.56,0
472,616,662,13,4/10/2019,Desktop,Mexico,3312,205,4,4.02,689.16
473,5011,2925,1,26-10-2020,Desktop,Germany,424,13,0,15.88,0
474,2593,4391,15,21-04-2021,Mobile,Netherlands,85,1,0,0.8,0
475,2704,1595,5,5/15/2019,Desktop,United States,1055,8,0,24.59,0
476,1166,3845,7,8/12/2023,Mobile,Mexico,304,4,0,2.5,0
477,3943,2414,5,28-Apr-20,Desktop,France,424,1,0,3.94,0
478,3595,2496,7,2-Aug-22,Mobile,Brazil,1424,17,0,13.32,0
479,2069,606,7,10/17/2020,Tablet,,250,2,0,2.1,0
480,4439,2955,8,12/6/2020,PC,United States,612,10,0,7.52,0
481,1142,420,4,6/4/2020,Mobile,Germany,271,3,0,1.99,0
482,2164,1405,12,26-Oct-21,Mobile,Japan,979,28,1,14.08,59.66
483,987,377,15,3/1/2022,Mobile,Japan,826,17,0,19.67,0
484,1962,364,11,28-Oct-22,Desktop,United States,2178,80,5,9.66,754.5
485,2823,157,6,6-Nov-23,Mobile,Japan,4600,40,0,38.8,0
486,4830,3987,1,24-08-2021,mobile,Saudi Arabia,7684,261,16,279.93,2739.73
487,2802,2970,4,6/14/2024,Desktop,United States,1816,45,1,0,0
488,4453,4306,2,15-Jan-20, Mobile,Mexico,691,7,0,6.95,0
489,539,2857,10,3/24/2020,Mobile,Saudi Arabia,9577,32,0,12.38,0
490,1935,2279,14,28-Jul-22,Mobile,Canada,349,11,0,0.18,0
491,398,590,5,6-Sep-23,Mobile,Spain,9028,32,0,113.25,0
492,3385,2977,14,11/24/2022,Mobile,INDIA,16968,241,15,3.88,890.04
493,394,2742,9,1/7/2023,Mobile,Egypt,1219,1364,1,15.2,60.86
494,2097,1360,13,4/10/2019,Mobile,PHILIPPINES,2073,66,2,1.27,256.52
495,1452,2462,8,1/16/2025,Desktop,United Kingdom,1169,23,0,15.79,0
496,3096,3826,15,13-Jan-24,Desktop,South Africa,2379,69,2,59.84,123.88
497,2562,3539,6,14-01-2024,mobile,France,8031,72,0,106.45,0
498,801,181,11,24-Aug-19,Mobile,UK,186,7,0,0.75,0
499,4177,537,5,11/6/2019,Desktop,Brazil,2047,14,0,38.01,0
500,3535,76,1,25-Jul-21,Smartphone,Germany,2591,85,5,106.72,459.74
501,2179,3023,14,15-Jun-23,Mobile,U.S.A.,3630,73,3,1.17,375.55
502,3162,353,7,1/5/2020,Mobile,United Kingdom,8985,118,1,87.62,86.68
503,997,694,4,5/22/2024,Desktop,France,3865,90,2,57.92,102.99
504,2896,3940,13,27-09-2022,Mobile,United States,535,28,1,0.68,81.42
505,3074,754,7,7/9/2024,Desktop,Japan,628,9,0,9,0
506,3374,1059,14,8/20/2020,Mobile,Australia,4697,150,7,2.91,941.58
507,1459,4467,5,30-Aug-20,Mobile,Japan,519,2,0,6.72,0
508,1935,3784,14,6/10/2022,Desktop,Egypt,1732,62,3,1.39,173.23
509,2896,718,13,10/18/2022,Mobile,Saudi Arabia,8083,379,12,7.27,1416.39
510,4969,738,9,16-10-2019,Mobile,,1679,11,0,5.23,0
511,6071,1304,2,18-12-2024,Desktop,South Africa,974,21,0,23.84,0
512,2936,4149,10,14-11-2023, Desktop,France,4252,25,0,8.27,0
513,2697,1730,3,6/26/2023,Mobile,United Arab Emirates,650,6,0,6.35,0
514,1448,4314,10,2/27/2023,mobile ,Brazil,1837,5,0,1.83,0
515,1816,5193,13,10/6/2020,Desktop,united states,73,4,0,0.1,0
516,3335,103,12,2/4/2022,mobile ,United Arab Emirates,1324,41,1,24.33,61.35
517,3067,,3,3/4/2023,Tablet,United Kingdom,6814,59,1,59.08,185.06
518,1257,3269,12,12/12/2021,Desktop,Canada,291,8,0,4.33,0
519,210,440,10,2/1/2021,Tablet,Brazil,3259,8,0,3.14,0
520,2472,1700,8,6/5/2020,mobile,United Arab Emirates,875,11,0,7.13,0
521,3096,3011,15,1/26/2024,Mobile,Philippines,436,11,0,10.06,0
522,2306,3001,6,22-Dec-19,Desktop,Netherlands,6094,63,0,66.87,0
523,5086,2193,8,2-Oct-23,Desktop,Brazil,521,9,0,7.78,0
524,610,3486,14,27-05-2020,Desktop,United States,42451,1704,77,29.2,9559.84
525,2247,1724,3,27-02-2019,mobile ,united states,3715,25,0,24.56,0
526,4852,4158,6,16-11-2022,Mobile,BRAZIL,1039,12,0,12.68,0
527,3277,5127,10,6-Apr-23,Mobile,Australia,4538,15,0,6.49,0
528,3673,822,4,10/12/2020,Mobile,,75351,30,0,1011.740416,0
529,2625,236,11,27-12-2021, Mobile,India,735,40,2,3.47,194.25
530,3496,9124,6,1-Sep-20,DESKTOP,Egypt,5166,49,0,55.34,0
531,1958,3219,11,20-10-2020,Desktop,Brazil,3571,188,9,19.12,1115.09
532,4888,5084,13,8/2/2019,Mobile,Canada,802,23,0,0.42,0
533,779,1474,9,9/23/2021,Mobile,United States,716,15,0,7.65,0
534,3077,3672,10,3-Oct-20,Mobile,Brazil,2920,14,0,5.61,0
535,1186,2103,9,5/1/2021,Mobile,Canada,6606,85,2,38.29,251.91
536,1476,2195,4,5/9/2019,Mobile,Philippines,53,0,0,0,0
537,2974,3873,1,4/21/2019,mobile ,BRAZIL,1754,26,1,28.22,73.64
538,948,4,3,,Mobile,United Arab Emirates,7733,98,2,82.44,172.81
539,1650,4265,12,10-Apr-20,Desktop,France,980,17,0,6.98,0
540,428,4688,9,2/2/2020,Mobile,Australia,1499,30,0,13.32,0
541,1977,2327,15,9-Jun-23,Mobile,Egypt,2202,55,0,49.79,0
542,3456,1143,4,10/7/2024,mobile ,United States,6480,148,3,78.32,203.7
543,3381,2238,2,6/29/2022,Smartphone,Indonesia,3051,28,0,26.62,0
544,1284,4268,4,16-01-2022,Desktop,Netherlands,1428,20,0,15.09,0
545,2875,1836,9,9/23/2021, Mobile,Australia,11794,58,1,29.31,78.33
546,1388,525,5,10/12/2021,MOBILE,United States,2143,4,0,14.75,0
547,2545,2495,6,11/8/2022,Tablet,Germany,33495,299,4,264.4,159.29
548,4472,4227,12,3/20/2021,Mobile,Australia,228,3,0,1.95,0
549,421,4915,11,9/24/2023,Mobile,Egypt,428,20,0,1.82,0
550,2962,2538,4,10-Aug-23,mobile,SAUDI ARABIA,198,3,0,2.44,0
551,3987,3116,12,3/1/2023,Desktop,,929,28,2,16.92,125.75
552,5090,1063,13,9/13/2022,PC,Japan,1570,106,5,1.67,749.26
553,4087,3376,6,4/4/2022,Desktop,Philippines,352,5,0,4.57,0
554,899,344,14,9/1/2024,DESKTOP,Egypt,837,26,1,0.46,91.5
555,4785,1840,6,26-Nov-20,Mobile,Spain,2222,14,0,17.86,0
556,4187,519,9,29-Jan-24,Mobile,India,4292,69,1,39.17,118.7
557,4100,4731,3,25-Aug-19,Desktop,United States,1919,23,0,22.07,0
558,4058,4304,10,28-07-2021,Mobile,United Kingdom,2084,5,0,2,0
559,1277,1509,8,12/8/2020,Mobile,India,1892,27,0,13.96,0
560,1527,3985,13,15-Feb-21,Mobile,Japan,2475,139,7,2.46,562.91
561,1551,269,9,11-Mar-21,Mobile,France,24425,348,10,185.03,
562,3678,4143,12,24-Aug-21,Mobile,Britain,250,5,0,2.57,0
563,1552,48,4,9-Nov-19,Mobile,UK,1508,25,0,11.95,0
564,1761,478,1,22-05-2024,Desktop,India,3933,128,3,171.1,313.63
565,763,1547,8,2/6/2019,Desktop,United States,3872,61,0,46.92,0
566,3398,1137,14,19-Jul-23,Mobile,United States,2993,58,2,1.07,402.09
567,1136,3706,15,27-Jul-22,Tablet,Japan,2666,42,0,43.66,0
568,4600,1350,10,12/10/2019,Desktop,  Italy  ,31139,140,1,57.37,93.65
569,129,3847,3,16-Feb-23,Desktop,Germany,377,5,0,5.33,0
570,4229,3844,10,2/8/2023,DESKTOP,Australia,643,1,0,0.49,0
571,4664,113,4,13-04-2020,DESKTOP,Spain,2885,63,1,39.26,43.55
572,203,2595,4,24-Dec-19,Desktop,India,6150,171,3,127.98,125.95
573,3120,1008,7,7/25/2020,Desktop,United Kingdom,2621,40,0,28.97,0
574,1451,2974,13,1/5/2021,Desktop,Australia,178,6,0,0.13,
575,3540,3346,5,2/10/2023,Mobile,United States,4309,18,0,73.6,0
576,2896,1935,13,3-Nov-22,Desktop,MEXICO,6246,239,4,4.95,387.88
577,652,260,7,5-Aug-19,Mobile,United Kingdom,4314,55,1,33.63,79.89
578,2652,1078,15,3-Jun-19,Mobile,United States,4314,129,3,79.05,234.05
579,1013,3853,1,25-03-2024,Mobile,Canada,1129,34,2,51.86,544.87
580,377,4936,9,8-Jan-21,Mobile,India,888,14,0,7.17,0
581,1449,3510,8,20-09-2020,Mobile,India,7664,84,1,79.13,83.31
582,3436,1175,14,8/11/2021,Desktop,Indonesia,5216,177,3,3.92,329
583,2951,3651,15,3/4/2021,Desktop,United Kingdom,4481,116,2,83.97,
584,3942,2810,12,14-11-2020,Desktop,Egypt,2685,69,4,41.94,418.27
585,2415,973,8,29-04-2023,Mobile,SAUDI ARABIA,5078,35,0,19.66,0
586,4703,4354,15,1/23/2023,MOBILE,United Kingdom,3395,55,1,47.47,123.39
587,2839,575,11,,Mobile,United Arab Emirates,4838,214,15,20.53,1810.91
588,3356,4714,12,24-Jun-22,Mobile,United States,235,4,0,2.14,
589,517,3319,1,22-Jan-20,Desktop,India,2089,102,4,145,432.68
590,826,1001,12,7/28/2024,Mobile,Spain,66,1,0,0.47,0
591,4281,1459,7,9/7/2022,Desktop,Canada,956,13,0,10.48,0
592,1013,4144,1,3/31/2024,Mobile,United States,12181,277,8,422.37,959.79
593,3461,4240,5,18-Dec-20,Desktop,Germany,4794,24,0,84.47,0
594,1080,2916,3,8/2/2019,Tablet,India,9095,108,2,95.74,172.88
595,3656,2118,3,7/24/2022,Mobile,France,1147,12,0,12.22,0
596,394,3207,9,3-Jan-23,Mobile,Canada,226,4,0,2.44,0
597,1564,2122,5,6/10/2021,Desktop,United Kingdom,3120,23,0,94.19,0
598,174,2823,13,3/20/2022,TABLET,Australia,1271,36,0,0.61,0
599,1170,960,5,5/30/2020,Mobile,United States,683,3,0,10.7,0
600,1122,2473,8,8-Aug-20,Mobile,Germany,670,6,0,4.77,
601,1708,2383,12,1/16/2022,Mobile,Germany,5635,165,7,121.32,723.13
602,3882,12,7,7-Jan-22,DESKTOP,USA,473,4,0,3.03,0
603,4395,4524,1,9/10/2022,Desktop,Brazil,1437,40,0,50.06,
604,770,3821,12,8/30/2023,mobile ,Germany,19620,565,9,244.79,715.45
605,479,1031,9,8/24/2021,Mobile,India,485,897,0,5.15,0
606,1675,4964,1,13-Dec-22, Mobile,United States,12193,355,18,482.92,1934
607,3209,1078,5,18-Dec-22,Mobile,Canada,2275,17,0,61.12,0
608,1925,2530,4,13-01-2024,Mobile,Britain,620,5,0,2.85,0
609,1533,3122,11,4/16/2021,mobile,Canada,911,29,1,3.38,59.21
610,3024,2018,10,19-Oct-24,Desktop,Nigeria,8076,40,0,12.64,0
611,2896,738,13,10/20/2022,Desktop,Japan,1337,125,5,2.53,476.4
612,4258,4316,8,9/29/2019,Mobile,Spain,12380,138,2,129.83,70.19
613,3612,2936,10,31-May-20,Mobile,Italy,3357,13,0,4.5,0
614,1867,795,3,5/23/2021,Desktop,France,12315,195,5,184.12,382.27
615,3734,118,13,3/16/2022,Desktop,Saudi Arabia,930,46,2,0.78,107.24
616,1460,3647,10,29-Sep-24,Mobile,France,3097,9,0,3.95,0
617,1567,5134,1,1/7/2019,Tablet,Australia,49687,1251,78,1733.43,8036.59
618,2074,2557,15,11/12/2019,Mobile,United States,4938,71,2,60.69,155.48
619,2176,349,12,9-Jun-24,Desktop,Netherlands,146,4,0,1.5,0
620,210,5090,10,23-Nov-20,Mobile,Mexico,4665,13,0,5.46,0
621,2687,3731,3,11/13/2023,Desktop,United States,9176,99,2,72.13,87.56
622,319,1893,3,2/8/2023,Desktop,  United States  ,714,10,0,7.45,0
623,3077,696,10,20-Sep-20,Mobile,Netherlands,811,4,0,1.23,0
624,3340,68,3,17-Jan-20,mobile ,Spain,2462,22,0,24.17,0
625,984,2485,14,1/6/2020,Mobile,US,12161,244,14,5.61,585.79
626,680,4084,10,3/7/2020,desktop,Brazil,313,1,0,0.4,0
627,1586,1270,10,31-Jul-24,Desktop,U.S.A.,4289,17,0,6.57,0
628,2223,321,6,30-Apr-21,Mobile,Saudi Arabia,344,2,0,2.06,0
629,3230,3690,12,24-May-20,Mobile,United States,172,4,0,2.11,0
630,1097,3692,12,2/17/2022,Mobile,Nigeria,1379,1864,2,31.12,163.3
631,9735,5148,13,13-Sep-22,Desktop,Philippines,1485,66,2,1.75,180.93
632,2233,512,1,10-May-19,desktop,Spain,8280,410,27,516.34,
633,188,3411,3,16-Dec-24,Desktop,Germany,1124,16,0,15.54,0
634,210,403,10,12/17/2020,Tablet,Egypt,16725,34,0,11.76,0
635,2664,1271,15,3-Jun-22,Mobile,United Kingdom,566,8,0,5.13,0
636,2967,3972,15,23-Aug-19,Desktop,United States,2871,98,1,89.12,97.4
637,126,896,1,11/12/2022,Mobile,Netherlands,1263,33,1,39.81,56.27
638,3692,1490,5,1-Aug-19,Mobile,United States,20716,115,2,267.15,283.4
639,3262,2303,11,3/3/2019,Mobile,United States,1244,64,2,7.52,82.34
640,4993,3156,13,2-Oct-19,Mobile,Spain,481,15,0,0.32,0
641,1414,3069,5,9/12/2021, Mobile,Spain,4131,26,0,70.33,0
642,1472,2625,6,16-Jul-22,Tablet,Netherlands,6604,51,0,47.68,0
643,3721,3401,1,8/13/2023,Desktop,France,1709,43,2,44.82,172.59
644,549,1797,6,15-Oct-24,Desktop,France,666,9,0,10.78,0
645,4843,4813,14,7-Mar-24,Desktop,United Kingdom,5207,129,9,2.27,
646,823,1573,8,5/17/2019,Mobile,Canada,3118,40,0,21.79,0
647,4629,2327,11,1/8/2020,Mobile,Spain,2495,113,6,10.99,1037.45
648,678,4184,7,11/12/2021,Desktop,Canada,2806,26,0,21.83,0
649,2550,860,1,12/19/2019,Desktop,United States,938,27,1,31.57,60.63
650,2522,1161,8,18-01-2019,Desktop,Canada,1698,31,0,23.07,0
651,3709,2489,2,10/3/2022,Desktop,United States,2034,35,0,29.97,0
652,3076,1069,2,18-Apr-20,Desktop,United States,4157,73,2,66.33,176.36
653,3983,,6,15-11-2019,Mobile,Italy,5561,47,1,56.73,72.97
654,3717,8209,6,6/4/2020,Desktop,Netherlands,19092,161,3,195.69,163.34
655,3040,2739,7,1-Dec-19,Mobile,United States,3360,39,0,34.95,0
656,3519,1456,1,5/11/2023,Desktop,United States,805,30,0,39.18,0
657,1510,4760,6,13-04-2021,,United States,407,486,0,3.98,0
658,860,2897,2,10/23/2019,Mobile,Canada,2692,32,0,24.49,0
659,2981,4319,5,11/9/2020,Mobile,United States,4744,23,0,82.53,0
660,2560,925,6,12/23/2019,Mobile,Italy,17278,169,2,211.67,164.1
661,997,329,4,5/27/2024,mobile ,United Kingdom,408,4,0,2.74,
662,2866,2518,3,9/2/2021,Mobile,India,4599,56,1,48.06,83.8
663,1459,4453,5,8/28/2020,desktop,United States,1670,13,0,52.77,0
664,1739,1201,11,8/1/2022,PC,India,772,26,1,1.72,120.9
665,1678,5016,15,12/24/2022,Mobile,Japan,172,3,0,2.55,0
666,210,4261,10,1/29/2021,Mobile,U.S.A.,781,3,0,1.25,0
667,544,3560,1,13-04-2024,Desktop,Brazil,777,32,1,36.88,55.65
668,4874,422,11,1-May-21,Mobile,Egypt,276,10,0,1.18,0
669,914,4308,13,5/7/2021,Desktop,Spain,3091,102,5,1.55,381.62
670,2925,3841,4,3/16/2024,MOBILE,Spain,367,7,0,4.79,0
671,4946,4001,9,12/2/2019,Mobile,United States,8839,168,7,0,676.99
672,2706,730,8,22-Oct-24,Mobile,Italy,2574,26,0,13.72,0
673,3652,4708,15,10/6/2019,Desktop,Australia,2057,2159,0,19.3,0
674,2896,3549,13,24-10-2022,Tablet,Japan,11213,427,19,8.97,1721.34
675,4437,9775,15,10-Dec-21,Desktop,France,6351,150,4,106.67,679.24
676,4913,3025,12,29-Jan-20,Desktop,United Kingdom,414,8,0,3.71,0
677,1137,1753,1,3/3/2024,Desktop,Japan,1482,39,1,45.78,210.17
678,4871,170,11,4/5/2020,Mobile,Italy,1422,60,4,4.36,449.46
679,4401,2385,7,19-03-2024,Mobile,Egypt,1676,15,0,9.79,0
680,1025,2000,15,2/25/2022,Mobile,,440,8,0,6.8,
681,294,4434,5,20-Sep-20,Desktop,Brazil,249,2,0,8.19,0
682,4472,3121,12,3/10/2021,Desktop,USA,8999,255,9,138.12,862.28
683,4328,847,11,6/4/2022,Desktop,Canada,3614,148,7,15.4,883.79
684,3625,2822,12,14-Feb-20,Mobile,United States,693,17,0,8.9,0
685,765,2592,8,11/23/2020,Desktop,United States,2461,49,1,29.39,87.86
686,4437,3682,15,8-Dec-21,Mobile,India,6514,114,3,102.1,368.3
687,3722,1058,12,7/15/2024,Desktop,USA,3280,90,1,47.7,154.97
688,805,4108,4,7-Mar-19,Desktop,  India  ,11767,287,4,196.31,187.58
689,2733,4188,1,13-Jun-21, Desktop,Saudi Arabia,2275,81,2,79.65,282.16
690,4593,4874,14,9/2/2021,Mobile,Mexico,1156,17,0,0.39,0
691,2292,564,13,3-Apr-21,mobile,Canada,887,47,2,0.93,93.03
692,2360,1443,5,21-02-2019,desktop,Brazil,556,1,0,5,0
693,763,937,8,27-Jan-19,Desktop,Mexico,3644,69,1,43.51,38.25
694,4776,3214,8,2-Dec-23,Mobile,PHILIPPINES,17516,155,2,120.23,106.28
695,1810,2097,8,8/9/2024,Tablet,United Kingdom,1160,11,0,6.12,0
696,3693,2323,3,1/2/2019,MOBILE,Brazil,18181,263,6,245.67,
697,4679,1146,2,5-Apr-21,tablet,Italy,794,9,0,10.31,0
698,1906,682,5,2/17/2024,Mobile,Australia,15613,44,0,141.61,0
699,763,3874,8,7/2/2019,Desktop,Brazil,6924,147,1,84.94,31.38
700,540,4756,2,8/22/2023,Desktop,  France  ,4204,60,3,48.08,225.77
